id,total_area,total_buildings,total_area_adm2,total_buildings_adm2
15387,89805.47350000005,1543,3477111.754199985,85601
9617,8850.830200000006,247,1568223.052299989,22862
5920,433500.63930000144,5073,4780709.333399998,78805
3785,32272.392200000028,855,4709504.632400045,92056
366,63691.968000000066,1864,1939233.2433999968,69280
12251,21386.962800000016,445,4285445.744199992,88997
10392,175530.73890000014,2584,5692150.617499987,76981
2081,50373.35999999995,726,5496198.666799969,82377
11176,478666.7029000004,6661,14955396.110499894,197774
11177,478666.7029000004,6661,10500202.931499997,127209
2018,149848.28139999986,2833,4211450.142600003,85861
9813,2905.0975000000003,126,3234132.847500009,52632
406,22204.8156,894,1939233.2433999968,69280
4777,87761.38399999996,1330,4453984.292599953,68839
5442,64242.20090000003,1060,4453984.292599953,68839
5443,64242.20090000003,1060,5699121.754100002,98958
7064,37597.50770000001,496,3234132.847500009,52632
10895,94191.46289999997,1350,3913823.806299989,56650
921,32767.650799999985,777,2087560.6372999835,49791
8435,71328.27780000003,1168,2677898.4160999767,49925
6093,2773.5324000000005,119,4133096.9898999697,66392
8101,1386505.0400000024,14762,47215055.56479972,619190
12096,11431.874500000007,263,4285445.744199992,88997
1588,283876.9188,3911,2087560.6372999835,49791
10677,2931342.999599974,31498,17336953.5536999,195571
8878,3529544.7074999884,31820,24861718.021100167,252246
8879,3529544.7074999884,31820,21566008.307099942,244723
10829,3125.6784999999995,136,6063750.6400000695,130010
3143,139768.4675000002,2185,5315387.529699943,88334
11635,167376.94209999987,2232,6112192.636499925,85381
11636,167376.94209999987,2232,5692150.617499987,76981
10524,2724.252700000001,141,4285445.744199992,88997
10525,2724.252700000001,141,4633411.748299901,88044
3601,604427.2224999996,8289,5315387.529699943,88334
7387,151725.30939999988,2590,47215055.56479972,619190
12561,2695.8841999999995,95,2393371.7551000016,41959
12841,2064.3097999999995,72,6063750.6400000695,130010
9383,167930.0162999997,4721,5258094.3257999765,83965
10370,654259.9923999995,5572,5580689.679099988,66088
5945,79528.35550000006,1581,5699121.754100002,98958
6143,105446.78360000014,1844,6059515.727200074,101426
6615,9020.508600000003,384,5404839.839799935,120468
7818,154103.212,2099,2989647.977599972,43949
7819,154103.212,2099,3142890.832699973,44808
4490,164547.78339999996,2729,5404839.839799935,120468
10549,1715797.9535999896,20056,13275166.61959999,165410
4077,493312.6666999982,7507,3606248.4461999945,68985
4078,493312.6666999982,7507,4661382.755300033,74915
5174,334237.9325000009,4496,7142691.807499982,106026
5175,334237.9325000009,4496,4304857.690400043,67425
5176,334237.9325000009,4496,11882566.212799901,157239
6908,267480.0587999998,4831,11968283.436900381,179184
6909,267480.0587999998,4831,47215055.56479972,619190
6910,267480.0587999998,4831,5699121.754100002,98958
7391,1438098.1809000028,18959,47215055.56479972,619190
1470,96678.23209999983,1897,2899320.5089000068,71008
2290,125935.77279999986,1970,5496198.666799969,82377
5064,2368.6085,141,9890180.899499815,179876
6895,565739.3304000003,8117,6763924.412699959,110981
6896,565739.3304000003,8117,7614076.459100063,127972
3838,80444.1836,1596,3490572.386799999,74863
3839,80444.1836,1596,3624620.833599992,63846
3840,80444.1836,1596,4750814.667200039,84441
4510,185173.90959999987,2923,3490572.386799999,74863
12533,106802.84080000003,1730,4285445.744199992,88997
157,23099.096899999993,844,1490683.1229000106,48635
3993,58397.84970000006,706,3477389.9073999855,53308
2718,144564.72349999973,2576,4750814.667200039,84441
6406,130933.67859999988,1969,6763924.412699959,110981
6656,210293.7167,4009,5699121.754100002,98958
11185,663575.0333999986,10036,18037253.23220054,316708
2019,96982.07949999989,1709,4211450.142600003,85861
3378,31087.8913,642,3624620.833599992,63846
3379,31087.8913,642,4750814.667200039,84441
8103,1452288.8017999944,14374,47215055.56479972,619190
2363,11572.83949999999,344,2899320.5089000068,71008
10550,449352.3141999998,5226,13275166.61959999,165410
4079,126358.3504999999,2247,3606248.4461999945,68985
4080,126358.3504999999,2247,4661382.755300033,74915
11028,427107.2264999982,5577,4285445.744199992,88997
10671,1531083.4001999982,21493,14955396.110499894,197774
10672,1531083.4001999982,21493,11858749.004100267,159831
10673,1531083.4001999982,21493,17336953.5536999,195571
3151,162919.5088000003,3056,3624620.833599992,63846
3152,162919.5088000003,3056,4750814.667200039,84441
4244,7079.403699999997,230,4709504.632400045,92056
2204,10205.872999999994,332,4211450.142600003,85861
7866,1075062.2062999986,12625,47215055.56479972,619190
7556,12214.924899999996,304,4657818.107100053,85818
2513,758903.5610000006,8253,4369659.935299989,71070
9525,8080.264099999999,242,6063750.6400000695,130010
11528,130433.2307999998,2033,4285445.744199992,88997
6178,291164.56400000036,4161,5699121.754100002,98958
8624,3962901.6415999928,37831,24861718.021100167,252246
1957,25856.31440000002,815,2899320.5089000068,71008
11421,329520.929900001,4452,10500202.931499997,127209
10661,165540.6510999998,2348,6112192.636499925,85381
6869,47740.508099999985,1058,4780709.333399998,78805
6870,47740.508099999985,1058,6059515.727200074,101426
10904,1238612.3262000019,12801,3913823.806299989,56650
10905,1238612.3262000019,12801,5692150.617499987,76981
1185,19001.731400000008,463,2087560.6372999835,49791
4994,117169.78999999992,1623,4453984.292599953,68839
8178,324340.26529999956,4648,2677898.4160999767,49925
4926,186842.23969999995,2112,4709504.632400045,92056
6171,848609.4087999976,10012,6763924.412699959,110981
7167,946421.6371000049,14001,11968283.436900381,179184
7168,946421.6371000049,14001,47215055.56479972,619190
2048,172837.94039999976,2643,4709504.632400045,92056
5438,98864.9197999999,1932,6763924.412699959,110981
7868,2363600.790599993,26094,47215055.56479972,619190
6144,115715.26690000009,1872,6059515.727200074,101426
10641,21559.860699999997,704,3913823.806299989,56650
5405,742473.5865999995,8851,11882566.212799901,157239
5406,742473.5865999995,8851,5404839.839799935,120468
8773,585338.5259000007,6820,3234132.847500009,52632
3496,28834.27220000001,577,9890180.899499815,179876
11509,7242.136599999998,294,4285445.744199992,88997
2795,7381.918300000005,292,9890180.899499815,179876
2796,7381.918300000005,292,2087560.6372999835,49791
14719,3870.9973000000005,115,5228787.03699996,102951
11183,862675.1382000018,12253,14955396.110499894,197774
11184,862675.1382000018,12253,18037253.23220054,316708
4088,551838.2776999995,6451,4592660.714699992,61780
9246,3320.420900000003,123,4633411.748299901,88044
11273,69197.94819999996,1021,4285445.744199992,88997
903,60513.62349999992,1059,3877497.768100021,79572
9596,25692.15110000002,387,5580689.679099988,66088
4993,161233.17140000008,2713,4453984.292599953,68839
12823,146194.13389999958,1909,2393371.7551000016,41959
1025,3555.801699999999,100,4211450.142600003,85861
4699,534124.2485000003,6815,4709504.632400045,92056
4956,1621453.9642000026,23380,7142691.807499982,106026
6577,252662.05559999926,3839,4133096.9898999697,66392
2096,147452.30070000025,2945,5308807.644200065,81122
2379,10298.522000000006,333,2087560.6372999835,49791
12659,6383.924399999993,303,4285445.744199992,88997
7611,63077.49290000008,1223,7614076.459100063,127972
10323,330212.7980000002,3547,3234132.847500009,52632
5166,249997.10610000053,4494,5404839.839799935,120468
9109,63662.26120000005,856,2035082.3115999976,32393
7378,243962.5996999994,3910,7614076.459100063,127972
2799,7828.0324999999975,279,9890180.899499815,179876
2800,7828.0324999999975,279,2087560.6372999835,49791
11420,360131.724100001,4224,10500202.931499997,127209
937,31930.639399999993,1121,2334409.3442000058,50307
10912,58465.68200000001,877,6112192.636499925,85381
11512,79458.9427,1065,4285445.744199992,88997
4762,205027.2126999997,3173,4453984.292599953,68839
4763,205027.2126999997,3173,3606248.4461999945,68985
413,78564.16149999994,2431,1939233.2433999968,69280
6595,806522.1245000003,9081,4657818.107100053,85818
9203,111404.05069999998,1728,2677898.4160999767,49925
2814,29385.929799999998,609,9890180.899499815,179876
13361,10925.740099999997,230,2393371.7551000016,41959
715,9337.013099999998,332,2029721.9122000062,60235
11643,135378.68919999994,1872,6112192.636499925,85381
2023,61743.7006,1367,4211450.142600003,85861
6654,168541.98649999982,3338,5699121.754100002,98958
546,17942.01760000002,765,2029721.9122000062,60235
6660,454635.6418999987,6475,11968283.436900381,179184
6661,454635.6418999987,6475,5699121.754100002,98958
7358,73389.32910000003,1402,6059515.727200074,101426
5704,315034.2766000005,4539,11968283.436900381,179184
4988,140900.43780000007,2143,6763924.412699959,110981
4989,140900.43780000007,2143,4453984.292599953,68839
8102,1292377.7376999971,13592,47215055.56479972,619190
11151,43235.17710000006,1132,3913823.806299989,56650
6587,41748.097899999986,641,4133096.9898999697,66392
7166,1473593.5038000057,19397,47215055.56479972,619190
10265,21164.42180000001,442,4285445.744199992,88997
8609,37157.72049999996,830,5258094.3257999765,83965
8610,37157.72049999996,830,47215055.56479972,619190
8611,37157.72049999996,830,1500113.5719000017,29368
1832,22498.47569999999,461,9890180.899499815,179876
10041,86512.13170000003,1230,13275166.61959999,165410
4749,20408.261700000014,699,3490572.386799999,74863
6622,198515.46989999988,3183,6059515.727200074,101426
7625,873137.1780000052,12662,47215055.56479972,619190
5407,2027013.726000003,21787,11882566.212799901,157239
11156,202310.63750000004,2307,3913823.806299989,56650
6868,68545.37779999991,1499,6059515.727200074,101426
2297,172129.8312999997,3034,5308807.644200065,81122
840,6913.3809,213,3877497.768100021,79572
6649,152863.2807000005,2347,6763924.412699959,110981
10163,978118.2429999964,13747,5258094.3257999765,83965
10164,978118.2429999964,13747,11858749.004100267,159831
8104,1550811.3601999914,17898,47215055.56479972,619190
10408,832063.633499996,11777,14955396.110499894,197774
10409,832063.633499996,11777,11858749.004100267,159831
11567,4391.611099999999,157,6063750.6400000695,130010
10929,1109629.5697000034,15875,14955396.110499894,197774
10930,1109629.5697000034,15875,18037253.23220054,316708
4503,90546.58569999994,1638,4304857.690400043,67425
545,55675.92680000003,2078,2029721.9122000062,60235
8096,71332.8251,1194,47215055.56479972,619190
7861,388284.04889999976,5692,7614076.459100063,127972
7862,388284.04889999976,5692,47215055.56479972,619190
8978,64137.72769999997,934,4633411.748299901,88044
11618,424396.08929999894,3787,5580689.679099988,66088
2046,23374.91390000002,433,4709504.632400045,92056
3346,3610.399500000002,132,5404839.839799935,120468
5946,51211.11910000009,1056,5699121.754100002,98958
2710,372002.53940000024,5468,5496198.666799969,82377
2711,372002.53940000024,5468,5308807.644200065,81122
2420,2848.3636000000006,146,4211450.142600003,85861
9075,9272.8472,178,5580689.679099988,66088
9076,9272.8472,178,4657818.107100053,85818
2495,140056.64449999988,2324,5496198.666799969,82377
4529,216304.33189999973,3300,3606248.4461999945,68985
4530,216304.33189999973,3300,4592660.714699992,61780
4531,216304.33189999973,3300,4661382.755300033,74915
2938,142589.52329999994,2573,4750814.667200039,84441
7867,2184582.376800006,24557,47215055.56479972,619190
7624,1976277.828199996,25772,47215055.56479972,619190
9367,55882.23960000003,902,2035082.3115999976,32393
9368,55882.23960000003,902,5692150.617499987,76981
770,58723.26709999998,1749,2029721.9122000062,60235
414,99971.31320000022,2276,1939233.2433999968,69280
4700,6939.137100000004,202,4709504.632400045,92056
11071,3127.7787000000008,120,6063750.6400000695,130010
1814,10094.463000000003,267,2899320.5089000068,71008
3009,3947.461400000002,172,2899320.5089000068,71008
6337,5028.866700000002,178,4133096.9898999697,66392
6152,86322.4633000001,1592,4780709.333399998,78805
5180,237766.5401999999,3547,4304857.690400043,67425
5181,237766.5401999999,3547,4780709.333399998,78805
4955,397143.91000000073,6716,7142691.807499982,106026
11064,86459.47649999992,1300,13275166.61959999,165410
6057,3230.6522999999975,165,6063750.6400000695,130010
1362,36145.517299999985,972,3877497.768100021,79572
9,40232.276199999964,1197,1490683.1229000106,48635
5197,9372.479000000003,302,4496622.037400065,77870
5198,9372.479000000003,302,3490572.386799999,74863
2514,191667.8176000002,2451,1983576.5136000086,32795
2515,191667.8176000002,2451,4369659.935299989,71070
5444,78162.96100000005,1408,4453984.292599953,68839
5445,78162.96100000005,1408,5699121.754100002,98958
1196,5908.317799999999,155,2334409.3442000058,50307
6597,73949.22879999994,1089,4657818.107100053,85818
4975,29303.908099999957,985,3490572.386799999,74863
10329,73743.13150000002,804,3234132.847500009,52632
4961,250834.82890000072,3726,4304857.690400043,67425
6378,290265.8030000001,4670,6059515.727200074,101426
14640,8129.354499999999,239,5228787.03699996,102951
6147,149090.04469999997,2625,11882566.212799901,157239
6148,149090.04469999997,2625,6059515.727200074,101426
10136,66505.85909999993,908,6112192.636499925,85381
10137,66505.85909999993,908,5692150.617499987,76981
7164,858197.2323999944,13988,47215055.56479972,619190
4953,254803.40400000004,4712,7142691.807499982,106026
4954,254803.40400000004,4712,5404839.839799935,120468
5657,737983.6400999974,9543,11882566.212799901,157239
5658,737983.6400999974,9543,6059515.727200074,101426
11429,228822.92009999944,3617,18037253.23220054,316708
11649,1165723.5493000045,11464,10500202.931499997,127209
5659,1601444.0495999923,17883,11882566.212799901,157239
4034,5953.884099999999,252,5404839.839799935,120468
13480,23522.771000000026,402,5228787.03699996,102951
8437,37679.761200000015,609,2677898.4160999767,49925
10809,699799.8067000009,7581,13275166.61959999,165410
5165,84370.99179999987,1755,5404839.839799935,120468
2016,88488.14209999994,1423,4211450.142600003,85861
7134,133162.7315999999,1817,4780709.333399998,78805
10771,2285.137499999999,113,4285445.744199992,88997
7869,2251602.9377999934,27410,47215055.56479972,619190
11260,10905.9063,579,3356349.222799971,96793
7544,112062.27430000016,1527,4133096.9898999697,66392
2723,260189.15700000044,3071,4369659.935299989,71070
7163,362053.5205999999,6280,47215055.56479972,619190
1173,151304.28920000003,2705,3877497.768100021,79572
10293,606740.6051999998,6401,13275166.61959999,165410
4902,537.1027,29,3477389.9073999855,53308
4903,537.1027,29,4211450.142600003,85861
9767,34750.26449999997,579,4633411.748299901,88044
4312,238634.9931000002,3316,4592660.714699992,61780
929,9282.267400000008,256,2334409.3442000058,50307
5951,199404.4087000001,3474,11968283.436900381,179184
14073,12923.02119999999,408,3477111.754199985,85601
1618,92490.48740000016,1493,4211450.142600003,85861
4694,255688.88929999998,3435,4709504.632400045,92056
5049,21762.088299999992,441,1769334.0413999925,38144
2251,15760.351399999998,332,4709504.632400045,92056
13861,62718.845199999996,972,5228787.03699996,102951
11434,552387.3327999996,7034,21566008.307099942,244723
10380,10071.373699999998,297,3913823.806299989,56650
10381,10071.373699999998,297,5692150.617499987,76981
8621,421354.3654999993,8563,47215055.56479972,619190
8622,421354.3654999993,8563,1500113.5719000017,29368
8098,459996.3889999999,5987,47215055.56479972,619190
13964,7265.032,212,3477111.754199985,85601
8749,18107.897799999995,451,6063750.6400000695,130010
6354,50263.52350000002,887,4657818.107100053,85818
1974,8057.215999999997,308,2087560.6372999835,49791
4394,26515.509299999994,540,9890180.899499815,179876
7599,971.3924000000002,37,4496622.037400065,77870
7600,971.3924000000002,37,7614076.459100063,127972
310,16177.223399999999,597,1490683.1229000106,48635
2931,168819.69179999956,2742,3624620.833599992,63846
2932,168819.69179999956,2742,5308807.644200065,81122
11612,168538.82859999946,2233,5580689.679099988,66088
10543,156027.5495000002,2404,13275166.61959999,165410
10544,156027.5495000002,2404,4633411.748299901,88044
5919,130796.27640000005,1365,4780709.333399998,78805
13978,815662.9654000016,10164,5228787.03699996,102951
13230,24957.550300000006,389,2393371.7551000016,41959
11180,337281.64270000043,5047,14955396.110499894,197774
11181,337281.64270000043,5047,10500202.931499997,127209
11182,337281.64270000043,5047,18037253.23220054,316708
10410,1448449.838499994,16697,14955396.110499894,197774
10411,1448449.838499994,16697,11858749.004100267,159831
10412,1448449.838499994,16697,17336953.5536999,195571
7392,1047365.7170999965,15233,11968283.436900381,179184
7393,1047365.7170999965,15233,47215055.56479972,619190
8438,2010.1482000000003,55,2677898.4160999767,49925
10396,235487.17830000003,3077,6112192.636499925,85381
3026,6417.0574999999935,268,9890180.899499815,179876
7613,200047.8950000001,3635,7614076.459100063,127972
9237,3200.934199999998,152,4633411.748299901,88044
5210,40956.4175,772,6763924.412699959,110981
5211,40956.4175,772,4453984.292599953,68839
5212,40956.4175,772,5699121.754100002,98958
4835,499534.9792999995,7328,1769334.0413999925,38144
5215,90430.51119999986,1606,4453984.292599953,68839
5216,90430.51119999986,1606,5699121.754100002,98958
5222,89377.30130000006,1375,4453984.292599953,68839
4962,87866.6336000001,1237,4304857.690400043,67425
1724,2271.9738999999995,83,4211450.142600003,85861
10639,10289.938500000006,406,3913823.806299989,56650
10640,10289.938500000006,406,5692150.617499987,76981
2101,19825.660099999972,362,4369659.935299989,71070
2102,19825.660099999972,362,4750814.667200039,84441
9790,8843.3559,193,13275166.61959999,165410
9791,8843.3559,193,6063750.6400000695,130010
1596,170250.99000000002,2913,9890180.899499815,179876
191,5526.718500000004,212,1490683.1229000106,48635
6149,52116.00179999993,875,11882566.212799901,157239
2600,4291.5645,139,9890180.899499815,179876
8952,358478.1165000002,4948,2677898.4160999767,49925
2712,314868.7217000011,4661,5308807.644200065,81122
14277,26466.409699999997,730,3477111.754199985,85601
934,167961.2712999999,2493,2334409.3442000058,50307
6889,79490.59439999999,1802,6763924.412699959,110981
6890,79490.59439999999,1802,7614076.459100063,127972
1202,7379.453900000001,263,2334409.3442000058,50307
4084,106495.4918999998,1701,4592660.714699992,61780
4085,106495.4918999998,1701,4661382.755300033,74915
15240,5329.260999999999,182,3477111.754199985,85601
11799,3780.892199999999,136,6063750.6400000695,130010
3867,34446.09030000004,450,2503710.2219999954,36841
10542,42561.481700000004,537,4633411.748299901,88044
8177,107969.05749999997,1411,2677898.4160999767,49925
1733,70166.3734999999,1585,4211450.142600003,85861
4076,201436.31480000075,3167,3606248.4461999945,68985
3862,375180.06930000044,4682,4592660.714699992,61780
9376,115863.17599999986,1908,3901531.550699996,63528
4250,3011.0215000000017,174,4709504.632400045,92056
4251,3011.0215000000017,174,5404839.839799935,120468
10319,238399.28210000007,2896,3234132.847500009,52632
6917,41122.93379999998,1026,11968283.436900381,179184
120,5349.947599999995,210,1490683.1229000106,48635
13853,20123.33890000001,487,3477111.754199985,85601
13854,20123.33890000001,487,5228787.03699996,102951
3387,67603.18059999996,1384,3606248.4461999945,68985
3388,67603.18059999996,1384,4369659.935299989,71070
4513,22287.460600000002,732,3490572.386799999,74863
13874,6312.597900000002,122,2393371.7551000016,41959
8880,526027.6951000005,2986,24861718.021100167,252246
2210,579891.385300004,6604,4211450.142600003,85861
2257,22845.082799999986,334,4709504.632400045,92056
14179,12499.256499999992,378,3477111.754199985,85601
9316,207881.89079999994,2071,2973187.7172000166,44655
11275,6273.805400000002,317,4285445.744199992,88997
446,12765.328700000005,536,2029721.9122000062,60235
14466,12524.3963,423,5228787.03699996,102951
4502,213351.9860999992,3789,4304857.690400043,67425
11807,105982.2407,2302,6063750.6400000695,130010
10547,1590151.3488999978,17812,13275166.61959999,165410
9641,151348.39250000002,2389,3901531.550699996,63528
9642,151348.39250000002,2389,5258094.3257999765,83965
7369,349771.2101000001,4567,4496622.037400065,77870
1984,235515.29039999915,3392,9890180.899499815,179876
3613,63054.87009999995,1310,3606248.4461999945,68985
3614,63054.87009999995,1310,4369659.935299989,71070
10548,1612356.6330999867,18128,13275166.61959999,165410
8356,604272.108600002,4761,24861718.021100167,252246
5652,126748.11210000004,2312,11882566.212799901,157239
5653,126748.11210000004,2312,5404839.839799935,120468
5654,126748.11210000004,2312,6059515.727200074,101426
5139,2809.211599999999,116,4709504.632400045,92056
6648,66612.58870000001,1350,6763924.412699959,110981
8337,50810.364799999894,991,7614076.459100063,127972
2464,12819.485100000007,461,4709504.632400045,92056
1449,17910.045400000014,539,927804.3632000035,29753
11521,68031.42450000002,1135,4285445.744199992,88997
9618,1487.3310999999999,59,1568223.052299989,22862
6653,138513.88650000005,2911,5699121.754100002,98958
11107,81625.93270000002,858,2973187.7172000166,44655
7165,1345605.7545999947,19730,47215055.56479972,619190
2905,713.2415000000001,32,5496198.666799969,82377
2906,713.2415000000001,32,5404839.839799935,120468
5931,93876.71320000009,1715,4496622.037400065,77870
301,19478.506000000016,702,2448171.340900037,72998
10405,331848.1440999997,5082,11858749.004100267,159831
7626,139278.6413999997,2276,47215055.56479972,619190
901,373719.63299999986,6082,3877497.768100021,79572
5437,14731.271799999997,336,6763924.412699959,110981
9128,1005141.1995000007,10862,21566008.307099942,244723
10800,4690.1386,131,4633411.748299901,88044
3602,122187.90240000014,2412,5315387.529699943,88334
3603,122187.90240000014,2412,3624620.833599992,63846
14297,28716.119400000003,518,5228787.03699996,102951
5624,2494.6652999999997,80,4709504.632400045,92056
5625,2494.6652999999997,80,4657818.107100053,85818
1838,278471.9957000002,4504,9890180.899499815,179876
5680,70274.02649999996,1606,4496622.037400065,77870
6838,61040.520999999935,943,4657818.107100053,85818
7852,71341.57240000002,1572,7614076.459100063,127972
3861,619794.1021000015,6223,4592660.714699992,61780
6911,410750.43279999885,6589,11968283.436900381,179184
6912,410750.43279999885,6589,47215055.56479972,619190
2929,128244.67710000004,2044,3624620.833599992,63846
2930,128244.67710000004,2044,5308807.644200065,81122
7137,15559.130800000008,276,4496622.037400065,77870
1747,19704.346899999997,482,4369659.935299989,71070
1748,19704.346899999997,482,4750814.667200039,84441
1100,177037.75270000022,3101,2334409.3442000058,50307
10400,130064.6237000001,1725,6112192.636499925,85381
2310,85489.54009999991,1504,1983576.5136000086,32795
2311,85489.54009999991,1504,4369659.935299989,71070
14792,16124.494500000008,442,3477111.754199985,85601
4863,150274.80550000013,2323,9890180.899499815,179876
7326,38020.13499999997,629,4657818.107100053,85818
2499,361237.2123999997,5092,5496198.666799969,82377
2500,361237.2123999997,5092,5308807.644200065,81122
14071,7238.734999999994,229,3477111.754199985,85601
13732,4947.7467,134,5228787.03699996,102951
13208,4914.469300000001,159,3477111.754199985,85601
13209,4914.469300000001,159,5228787.03699996,102951
5935,123554.3810000001,2442,6763924.412699959,110981
5936,123554.3810000001,2442,4496622.037400065,77870
7383,438159.04059999814,5877,7614076.459100063,127972
10174,680493.2180999995,10817,21566008.307099942,244723
8558,143781.76120000018,1656,3142890.832699973,44808
47,1529.0576000000005,64,1490683.1229000106,48635
4074,33445.29009999997,880,3606248.4461999945,68985
10048,117502.72350000004,1568,6063750.6400000695,130010
10032,8587.628499999995,214,13275166.61959999,165410
10033,8587.628499999995,214,4633411.748299901,88044
4537,294547.96669999935,3983,4453984.292599953,68839
4538,294547.96669999935,3983,4592660.714699992,61780
9546,1794.7894000000006,92,3234132.847500009,52632
7337,8973.958400000012,319,2989647.977599972,43949
7338,8973.958400000012,319,4657818.107100053,85818
5912,794409.3187000039,12422,11882566.212799901,157239
5913,794409.3187000039,12422,6059515.727200074,101426
10650,90270.81029999987,1295,5692150.617499987,76981
11433,270663.30830000044,3629,21566008.307099942,244723
9380,48588.79050000004,746,3901531.550699996,63528
4500,97128.9854,1892,4304857.690400043,67425
10862,793.0865000000001,41,2973187.7172000166,44655
3028,391580.13750000205,6718,9890180.899499815,179876
10652,526759.6164999987,5853,5692150.617499987,76981
12572,56115.770499999955,814,6063750.6400000695,130010
10118,58606.728299999995,643,5580689.679099988,66088
1579,11858.2,321,2899320.5089000068,71008
4308,110763.1595000002,1996,4592660.714699992,61780
4309,110763.1595000002,1996,4661382.755300033,74915
10001,185.78580000000002,10,4285445.744199992,88997
11189,353872.9995000001,4109,21566008.307099942,244723
1395,17539.0169,399,2334409.3442000058,50307
5552,45063.00059999991,1045,9890180.899499815,179876
1347,14397.290900000013,330,927804.3632000035,29753
2293,147767.58920000002,2425,5496198.666799969,82377
2294,147767.58920000002,2425,5308807.644200065,81122
5645,36728.033599999966,785,5404839.839799935,120468
6663,807363.5200999997,10788,11968283.436900381,179184
7377,48787.685599999946,1129,7614076.459100063,127972
6893,98319.8871,2078,6763924.412699959,110981
6894,98319.8871,2078,7614076.459100063,127972
5043,54699.02630000006,1099,1769334.0413999925,38144
2303,113340.99120000003,1955,4369659.935299989,71070
2304,113340.99120000003,1955,4750814.667200039,84441
11840,26676.79449999999,424,6112192.636499925,85381
9915,132642.00819999992,2198,2978474.550700016,40274
3401,26386.53879999998,388,4592660.714699992,61780
3402,26386.53879999998,388,4661382.755300033,74915
3403,26386.53879999998,388,2503710.2219999954,36841
9530,79194.4302999999,1075,6063750.6400000695,130010
4289,93554.09430000011,1958,3490572.386799999,74863
14292,12066.165299999999,302,5228787.03699996,102951
5138,2364.9203000000007,112,4709504.632400045,92056
7871,283119.2249999997,4363,47215055.56479972,619190
4021,10249.576600000006,248,4709504.632400045,92056
452,3547.263,171,1939233.2433999968,69280
5195,36395.45370000002,1058,3490572.386799999,74863
5220,48812.259399999995,868,4453984.292599953,68839
2256,191616.80649999974,2196,4709504.632400045,92056
9920,534541.271800001,6409,21566008.307099942,244723
2007,26588.47219999996,747,4211450.142600003,85861
8314,365991.00869999937,4071,2989647.977599972,43949
8315,365991.00869999937,4071,3142890.832699973,44808
7321,39830.07780000005,697,4133096.9898999697,66392
2106,62585.723400000075,1244,1983576.5136000086,32795
15244,9548.812700000002,336,3477111.754199985,85601
10916,857256.7246000023,8966,6112192.636499925,85381
4833,73724.40570000008,1185,1769334.0413999925,38144
4062,48475.66719999999,1055,3490572.386799999,74863
14462,9978.4544,304,3477111.754199985,85601
14463,9978.4544,304,5228787.03699996,102951
10915,249359.9301000003,2694,6112192.636499925,85381
6904,171822.58879999985,3437,47215055.56479972,619190
6905,171822.58879999985,3437,5699121.754100002,98958
5,2444.7492999999995,101,1490683.1229000106,48635
2056,9121.851100000003,297,4709504.632400045,92056
5702,171226.95259999993,2552,11968283.436900381,179184
4732,156643.56270000033,2600,7142691.807499982,106026
4733,156643.56270000033,2600,4304857.690400043,67425
4992,185550.51499999978,2689,4453984.292599953,68839
394,3633.5442,164,2448171.340900037,72998
395,3633.5442,164,2029721.9122000062,60235
1880,26094.81730000001,941,4709504.632400045,92056
6586,6331.181699999998,117,4133096.9898999697,66392
13613,24334.193400000036,443,5228787.03699996,102951
5269,1095.4764,64,1769334.0413999925,38144
9602,144390.83690000031,2038,5580689.679099988,66088
9603,144390.83690000031,2038,3142890.832699973,44808
4288,119690.73000000004,2299,3490572.386799999,74863
11108,2762.2436000000002,182,2973187.7172000166,44655
2367,1313.6529000000005,54,2899320.5089000068,71008
13862,17081.938799999996,259,5228787.03699996,102951
2291,233616.3959999994,3646,5496198.666799969,82377
10667,368102.52449999965,6286,14955396.110499894,197774
10668,368102.52449999965,6286,11858749.004100267,159831
10165,430715.65839999955,5505,2978474.550700016,40274
10166,430715.65839999955,5505,11858749.004100267,159831
10167,430715.65839999955,5505,17336953.5536999,195571
7622,993490.1803000007,13983,47215055.56479972,619190
3154,721142.0794000031,10254,4750814.667200039,84441
5687,151458.23659999997,3172,6763924.412699959,110981
9007,2620.3318000000004,67,6063750.6400000695,130010
3412,16411.596700000002,218,2503710.2219999954,36841
6662,493179.84909999947,6829,11968283.436900381,179184
5694,56828.42009999994,1028,4453984.292599953,68839
5695,56828.42009999994,1028,5699121.754100002,98958
9356,145587.55149999988,1752,1568223.052299989,22862
11400,51305.557000000066,1199,3913823.806299989,56650
2922,191156.4929999999,2863,5315387.529699943,88334
12576,1346.4839000000002,75,6063750.6400000695,130010
2104,203105.26429999972,3813,1983576.5136000086,32795
2105,203105.26429999972,3813,4369659.935299989,71070
4081,117643.83480000001,2047,4661382.755300033,74915
3376,427968.62370000023,7237,3624620.833599992,63846
3377,427968.62370000023,7237,4750814.667200039,84441
4931,49205.27540000003,1229,4709504.632400045,92056
11507,102530.58940000004,1669,4285445.744199992,88997
10402,114643.19750000005,1815,6112192.636499925,85381
415,13735.949499999999,465,1939233.2433999968,69280
935,178183.56940000033,2760,2334409.3442000058,50307
10611,4499.3375,171,2973187.7172000166,44655
3292,958.3402000000002,42,4211450.142600003,85861
5167,199272.16369999968,3624,7142691.807499982,106026
5168,199272.16369999968,3624,5404839.839799935,120468
5939,109296.72630000005,2201,6763924.412699959,110981
6403,227531.93779999987,3228,6763924.412699959,110981
