id,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10
3670,1242143.215739881,1242143.1547335694,1242143.0259920217,1242140.317587211,1242140.2546797092,1242142.5452420719,1242143.3201681192,1242138.5115157985,1242143.1695444807,1242139.774896881
3671,1239283.3992184405,1239283.3382926052,1239283.2093713752,1239280.5015922172,1239280.4394383752,1239282.7291637098,1239283.5038958916,1239278.695702659,1239283.3535891655,1239279.9599858276
3672,1236424.247072263,1236424.1862273093,1236424.0571256352,1236421.3499764784,1236421.288579816,1236423.57746302,1236424.3520000235,1236419.544270586,1236424.2020117564,1236420.809459334
3673,1233565.763921005,1233565.7031573406,1233565.5738744559,1233562.867359689,1233562.8067237488,1233565.0947596778,1233565.8691001784,1233561.0618392928,1233565.7194319272,1233562.327937131
3674,1230707.9544261557,1230707.8937441914,1230707.7642793255,1230705.058403376,1230704.9985317248,1230707.285715191,1230708.059857852,1230703.253070326,1230707.9105111856,1230704.5200807846
3675,1230707.9544261557,1230707.8937441914,1230707.7642793255,1230705.058403376,1230704.9985317248,1230707.285715191,1230708.059857852,1230703.253070326,1230707.9105111856,1230704.5200807846
3676,1227850.8232914992,1227850.762691649,1227850.6330440263,1227847.9278113628,1227847.8687075907,1227850.1550333626,1227850.9289768357,1227846.1226675285,1227850.779953333,1227847.3905941546
3677,1227850.8232914992,1227850.762691649,1227850.6330440263,1227847.9278113628,1227847.8687075907,1227850.1550333626,1227850.9289768357,1227846.1226675285,1227850.779953333,1227847.3905941546
3678,1224994.3752635815,1224994.3147462618,1224994.1849151023,1224991.4803302337,1224991.4219979553,1224993.7074607578,1224994.481203682,1224989.6753775042,1224994.332504934,1224990.9442238642
3679,1224994.3752635815,1224994.3147462618,1224994.1849151023,1224991.4803302337,1224991.4219979553,1224993.7074607578,1224994.481203682,1224989.6753775042,1224994.332504934,1224990.9442238642
3680,1222138.615132184,1222138.5546978149,1222138.4246823336,1222135.7207498099,1222135.663192664,1222137.947787177,1222138.7213281798,1222133.9159900944,1222138.5729557874,1222135.1857597728
3681,1222138.615132184,1222138.5546978149,1222138.4246823336,1222135.7207498099,1222135.663192664,1222137.947787177,1222138.7213281798,1222133.9159900944,1222138.5729557874,1222135.1857597728
3682,1219283.5477308026,1219283.487379807,1219283.3571792145,1219280.6539036275,1219280.5971252772,1219282.880846136,1219283.654183832,1219278.8493388556,1219283.5061394083,1219280.1200354553
3683,1219283.5477308026,1219283.487379807,1219283.3571792145,1219280.6539036275,1219280.5971252772,1219282.880846136,1219283.654183832,1219278.8493388556,1219283.5061394083,1219280.1200354553
3684,1216429.1779371342,1216429.1176699381,1216428.9872834403,1216426.2846694235,1216426.228673557,1216428.511515351,1216429.2846483425,1216424.4803015448,1216429.1369335118,1216425.7519286883
3685,1213575.5106735684,1213575.4504906004,1213575.3199173985,1213572.6179696284,1213572.5627599582,1213574.8447172316,1213575.6176441081,1213570.8138006134,1213575.470260506,1213572.086361941
3686,1210722.5509076852,1210722.4908093777,1210722.3600486678,1210719.6587718634,1210719.6043521278,1210721.8854193776,1210722.6581387161,1210717.8548037042,1210722.5110879901,1210719.1283028754
3687,1207870.3036527608,1207870.2436395492,1207870.1126905226,1207867.4120894468,1207867.3584634087,1207869.6386350857,1207870.4111454498,1207865.608324156,1207870.264429259,1207866.8827648493
3688,1205018.7739682782,1205018.7140406012,1205018.5829024445,1205015.8829819039,1205015.830153352,1205018.1094238595,1205018.8817238002,1205014.079421516,1205018.7353438155,1205015.354807429
3689,1205018.7739682782,1205018.7140406012,1205018.5829024445,1205015.8829819039,1205015.830153352,1205018.1094238595,1205018.8817238002,1205014.079421516,1205018.7353438155,1205015.354807429
3690,1202167.9669604462,1202167.9071187451,1202167.7757906406,1202165.076555486,1202165.0245282354,1202167.302891928,1202168.074979983,1202163.273202057,1202167.928937887,1202164.5495369069
3691,1202167.9669604462,1202167.9071187451,1202167.7757906406,1202165.076555486,1202165.0245282354,1202167.302891928,1202168.074979983,1202163.273202057,1202167.928937887,1202164.5495369069
3692,1199317.8877827232,1199317.8280274433,1199317.6965085673,1199314.9979636949,1199314.9467415859,1199317.2241927707,1199317.9960674644,1199313.194819303,1199317.8503649516,1199314.4721068258
3693,1199317.8877827232,1199317.8280274433,1199317.6965085673,1199314.9979636949,1199314.9467415859,1199317.2241927707,1199317.9960674644,1199313.194819303,1199317.8503649516,1199314.4721068258
3694,1196468.5416363492,1196468.4819679388,1196468.3502574633,1196465.6524078145,1196465.6019947135,1196467.8785276487,1196468.6501874917,1196463.8494745602,1196468.5048262693,1196465.1277185117
3695,1196468.5416363492,1196468.4819679388,1196468.3502574633,1196465.6524078145,1196465.6019947135,1196467.8785276487,1196468.6501874917,1196463.8494745602,1196468.5048262693,1196465.1277185117
3696,1193619.9337708852,1193619.874189796,1193619.7422868875,1193617.04513745,1193616.9955372505,1193619.2711461443,1193620.0425896335,1193615.2424174566,1193619.8975714205,1193616.5216216112
3697,1190772.0694847577,1190772.0099914442,1190771.877895265,1190769.1814510727,1190769.1326676942,1190771.407346705,1190772.1785723239,1190767.3789464857,1190772.0338988518,1190768.6591146386
3698,1187924.9541258118,1187924.8947207327,1187924.7624304395,1187922.066696573,1187922.0187339624,1187924.2924771984,1187925.063483416,1187920.2644095619,1187924.9191564291,1187921.5455455272
3699,1185078.5930918728,1185078.5337754895,1185078.4012902337,1185075.7062718219,1185075.6591339528,1185077.931935471,1185078.7027207427,1185073.9042045788,1185078.5587419968,1185075.1863121912
3700,1182232.9918313108,1182232.932604089,1182232.799923017,1182230.1056252364,1182230.0593161099,1182232.3311699154,1182233.1017326822,1182228.3037799778,1182232.9581039469,1182229.5868630907
3701,1179388.155843619,1179388.0967060267,1179387.9638282799,1179385.2702563559,1179385.2247800005,1179387.495680047,1179388.266018735,1179383.468635322,1179388.1227417921,1179384.75269781
3702,1176544.0906799934,1176544.0316325028,1176543.8985572173,1176541.2057164244,1176541.1610768968,1176543.4310170843,1176544.2011301054,1176539.4043218796,1176544.05820675,1176540.689367637
3703,1173700.8019439247,1173700.742987012,1173700.6097133188,1173697.9176089806,1173697.8738103656,1173700.1427845412,1173700.9126702927,1173696.1164432142,1173700.7701023326,1173697.4024761554
3704,1170858.2952917968,1170858.2364259406,1170858.102952965,1170855.4115904565,1170855.3686368666,1170857.6366388241,1170858.406295688,1170853.6106557827,1170858.264084944,1170854.8976798425
3705,1170858.2952917968,1170858.2364259406,1170858.102952965,1170855.4115904565,1170855.3686368666,1170857.6366388241,1170858.406295688,1170853.6106557827,1170858.264084944,1170854.8976798425
3706,1168016.5764334907,1168016.5176591743,1168016.3839860363,1168013.693370783,1168013.6512663593,1168015.9182898377,1168016.687716181,1168011.892669541,1168016.5458644875,1168013.1806886746
3707,1165175.6511330009,1165175.5924507105,1165175.4585765253,1165172.7687140037,1165172.7274629169,1165174.9935015996,1165175.7626957737,1165170.9682485585,1165175.6212049788,1165172.257266742
3708,1162335.5252090562,1162335.466619282,1162335.332543159,1162332.6434388985,1162332.6030453471,1162334.8680928627,1162335.6370532042,1162330.8432116406,1162335.495925169,1162332.1332328701
3709,1159496.2045357511,1159496.146038987,1159496.0117600302,1159493.3234196121,1159493.2838878252,1159495.5479377455,1159496.316662575,1159491.5234329586,1159496.175899174,1159492.8144612515
3710,1156657.6950431846,1156657.636639928,1156657.5021572358,1156654.8145862955,1156654.7759205305,1156657.0389663707,1156657.807453993,1156653.0148426897,1156657.6670571154,1156654.306882084
3711,1153820.002718107,1153819.9444088596,1153819.8097215248,1153817.122925751,1153817.085130296,1153819.3471655138,1153820.1154142176,1153815.3234276634,1153819.9753857655,1153816.6164822183
3712,1150983.1336045773,1150983.0753898444,1150982.9404969546,1150980.2544820902,1150980.2175612631,1150982.4785792583,1150983.246587316,1150978.4552320184,1150983.106929206,1150979.749305814
3713,1148147.0938046277,1148147.0356849178,1148146.9005855548,1148144.215357399,1148144.1793155477,1148146.4393096608,1148147.2070753288,1148142.416357868,1148147.067789492,1148143.7114550052
3714,1145311.8894789368,1145311.8314547632,1145311.6961480032,1145309.01171241,1145308.9765539134,1145311.235517426,1145312.003038944,1145307.2129659725,1145311.8641273251,1145308.5090905745
3715,1142477.526847514,1142477.4689193936,1142477.333404307,1142474.6497671874,1142474.615496455,1142476.8734225882,1142477.6406981794,1142472.8512764245,1142477.5021627378,1142474.148432635
3716,1139644.012190391,1139643.9543588446,1139643.818634496,1139641.1358018178,1139641.1024232903,1139643.359305205,1139644.126333075,1139639.3375693397,1139643.988175785,1139640.6357613239
3717,1136811.3518483234,1136811.2941138754,1136811.158179324,1136808.476157113,1136808.4436752626,1136810.699506058,1136811.466284396,1136806.6781855582,1136811.3285072455,1136807.9774175033
3718,1133979.5522235013,1133979.4945866808,1133979.3584409796,1133976.6772353202,1133976.6456546504,1133978.9004273636,1133979.666954341,1133974.879527357,1133979.529559334,1133976.179803471
3719,1131148.619780271,1131148.562241611,1131148.4258838077,1131145.7455008428,1131145.7148258896,1131147.968533495,1131148.7348072657,1131143.9480591686,1131148.5977964206,1131145.249383683
3720,1128318.5610458653,1128318.503605903,1128318.3670350385,1128315.6874809714,1128315.6577163027,1128317.9103517113,1128318.6763704119,1128313.8903083145,1128318.539745762,1128315.1926854812
3721,1125489.3826111432,1125489.3252704195,1125489.1884855295,1125486.5097666243,1125486.48091684,1125488.732472899,1125489.4982346473,1125484.7128657429,1125489.3619982414,1125486.0162998359
3722,1122661.0911313407,1122661.033890401,1122660.8968905152,1122658.2190130963,1122658.1910828303,1122660.4415523212,1122661.2070552176,1122656.4223867797,1122661.0712091199,1122657.726882096
3723,1119833.6933268316,1119833.6361862256,1119833.4989703675,1119830.8219408223,1119830.7949347403,1119833.0443103795,1119833.8095525058,1119829.0255918908,1119833.674098796,1119830.3311527485
3724,1117007.195983899,1117007.1389441807,1117007.0015113675,1117004.3253361455,1117004.2992589476,1117006.5475333852,1117007.3125128045,1117002.5292674513,1117007.1774535778,1117003.8358981917
3725,1114181.6059555158,1114181.5490172433,1114181.4113664865,1114178.736052101,1114178.7109085205,1114180.9580743392,1114181.7227890962,1114176.9402665284,1114181.5881264636,1114178.247971515
3726,1111356.9301621385,1111356.8733258746,1111356.7354561791,1111354.0610092075,1111354.0368040116,1111356.2828537265,1111357.047301846,1111352.2655096734,1111356.913037935,1111353.5742932914
3727,1108533.175592509,1108533.1188588208,1108532.9807691856,1108530.3071962702,1108530.2839342607,1108532.5288603182,1108533.2930398067,1108528.511985724,1108533.1591767601,1108529.8218523825
3728,1105710.3493044698,1105710.2926739282,1105710.1543633465,1105707.4816711955,1105707.4593572083,1105709.7031519858,1105710.4670608295,1105705.6867526204,1105710.3336008072,1105706.99770675
3729,1102888.4584257887,1102888.4018989701,1102888.2633664282,1102885.5915618162,1102885.5702007224,1102887.8128565263,1102888.5764926928,1102883.7969382287,1102888.4434378704,1102885.1089842834
3730,1102888.4584257887,1102888.4018989701,1102888.2633664282,1102885.5915618162,1102885.5702007224,1102887.8128565263,1102888.5764926928,1102883.7969382287,1102888.4434378704,1102885.1089842834
3731,1100067.5101549963,1100067.453732481,1100067.314976959,1100064.6440667282,1100064.6236634338,1100066.8651725005,1100067.628533936,1100062.849741179,1100067.4958865063,1100064.1628836358
3732,1097247.5117622335,1097247.4554446067,1097247.3164650784,1097244.646456139,1097244.627015586,1097246.8673700793,1097247.630454711,1097242.8524317138,1097247.4982168828,1097244.1666750726
3733,1094428.4705901125,1094428.4143779639,1094428.2751733966,1094425.6060727276,1094425.5875998936,1094427.826791905,1094428.5895976394,1094423.8123525474,1094428.457771639,1094425.127701331
3734,1091610.394054588,1091610.3379485118,1091610.1985178664,1091607.530332517,1091607.5128324158,1091609.7508539637,1091610.5133786858,1091605.7369197377,1091610.381966757,1091607.0533784924
3735,1088793.2896458413,1088793.2336464368,1088793.0939886677,1088790.4267257575,1088790.410203439,1088792.647046467,1088793.4092880422,1088788.6336235716,1088793.2782924445,1088789.9511968663
3736,1085977.164929177,1085977.109037048,1085976.969151103,1085974.3028178231,1085974.287278374,1085976.5229347514,1085977.284891023,1085972.5100294591,1085977.1543140346,1085973.828721887
3737,1083162.0275459313,1083161.9717616863,1083161.831646507,1083159.166250121,1083159.1516986655,1083161.3861601846,1083162.147828975,1083157.3737788445,1083162.017672891,1083158.693595022
3738,1080347.8852143937,1080347.8295386464,1080347.689193167,1080345.0247410117,1080345.0111827112,1080347.2444410883,1080348.0058201978,1080343.2325901263,1080347.8760873317,1080344.5535346929
3739,1077534.745730741,1077534.69016411,1077534.5495872584,1077531.8860867447,1077531.8735267986,1077534.1055736716,1077534.8666608788,1077530.0942595913,1077534.7373535614,1077531.4163372105
3740,1074722.6169699847,1074722.561513093,1074722.4207037908,1074719.7581624044,1074719.74660605,1074721.9774329788,1074722.7382260405,1074717.966662363,1074722.6093466205,1074719.2898777218
3741,1071911.5068869318,1071911.451540408,1071911.310497569,1071908.6489228723,1071908.6383753852,1071910.8679738499,1071911.6284704995,1071906.8577533609,1071911.5000213443,1071908.1821111706
3742,1069101.4235171576,1069101.368281635,1069101.2270041672,1069098.5664037985,1069098.5568704938,1069100.785231894,1069101.5454298428,1069096.7755682755,1069101.417413338,1069098.1010732714
3743,1066292.3749779947,1066292.319854112,1066292.1783409158,1066289.5187225922,1066289.5102088235,1066291.7373244774,1066292.4972214135,1066287.7282245555,1066292.3696399634,1066289.0548814964
3744,1063484.3694695341,1063484.314457935,1063484.1727079044,1063481.5140794208,1063481.5065905813,1063483.732451725,1063484.4920453134,1063479.7239224091,1063484.364901341,1063481.051736078
3745,1060677.41527564,1060677.3603769736,1060677.218388995,1060674.5607582268,1060674.5542997497,1060676.778897536,1060677.5381854177,1060672.77094582,1060677.4114813649,1060674.0999210242
